mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6667340796428426,1747299129,,False,1,c59a5_00001,2025-05-15_08-52-09,45.953004121780396,45.953004121780396,34416,teeame-worker1,192.168.2.72,45.953004121780396,1
