mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9376797780661686,1747259243,,False,1,3d602_00006,2025-05-14_21-47-23,93.83231568336487,93.83231568336487,33571,teamehailu-head,192.168.2.160,93.83231568336487,1
