mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6660155051895306,1747252316,,False,1,2272a_00004,2025-05-14_19-51-56,130.93903851509094,130.93903851509094,35971,teame-worker2,192.168.2.232,130.93903851509094,1
