mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.666699656202539,1747297326,,False,1,0baab_00010,2025-05-15_08-22-06,91.2812659740448,91.2812659740448,39901,teame-worker2,192.168.2.232,91.2812659740448,1
