mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.7527263933983169,1747259731,,False,1,3d602_00009,2025-05-14_21-55-31,94.31543493270874,94.31543493270874,33572,teamehailu-head,192.168.2.160,94.31543493270874,1
