mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.48759813170559657,1747299226,,False,1,c59a5_00005,2025-05-15_08-53-46,143.57522320747375,143.57522320747375,38925,teamehailu-head,192.168.2.160,143.57522320747375,1
