mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8852560939517254,1747252185,,False,1,2272a_00003,2025-05-14_19-49-45,69.03616189956665,69.03616189956665,35971,teame-worker2,192.168.2.232,69.03616189956665,1
