mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8861037526715648,1747259950,,False,1,3d602_00012,2025-05-14_21-59-10,156.5643572807312,156.5643572807312,33571,teamehailu-head,192.168.2.160,156.5643572807312,1
