mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6667340796428426,1747297098,,False,1,0baab_00001,2025-05-15_08-18-18,46.048553705215454,46.048553705215454,39902,teame-worker2,192.168.2.232,46.048553705215454,1
