mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9376797780661686,1747297194,,False,1,0baab_00006,2025-05-15_08-19-54,93.50826692581177,93.50826692581177,38455,teamehailu-head,192.168.2.160,93.50826692581177,1
