mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.666699656202539,1747293607,,False,1,f382d_00010,2025-05-15_07-20-07,97.65724325180054,97.65724325180054,37701,teamehailu-head,192.168.2.160,97.65724325180054,1
