mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.48759813170559657,1747295021,,False,1,f382d_00017,2025-05-15_07-43-41,912.0784571170807,912.0784571170807,37673,teamehailu-head,192.168.2.160,912.0784571170807,1
