mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8861037526715648,1747253776,,False,1,2272a_00012,2025-05-14_20-16-16,137.73410391807556,137.73410391807556,35971,teame-worker2,192.168.2.232,137.73410391807556,1
