mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.48759813170559657,1747299128,,False,1,c59a5_00002,2025-05-15_08-52-08,44.65043592453003,44.65043592453003,34415,teeame-worker1,192.168.2.72,44.65043592453003,1
