mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.753651502189292,1747299125,,False,1,c59a5_00000,2025-05-15_08-52-05,42.6537230014801,42.6537230014801,40084,teame-worker2,192.168.2.232,42.6537230014801,1
