mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.753651502189292,1747252035,,False,1,2272a_00000,2025-05-14_19-47-15,41.76834034919739,41.76834034919739,35971,teame-worker2,192.168.2.232,41.76834034919739,1
