mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6665167850788178,1747260109,,False,1,3d602_00013,2025-05-14_22-01-49,281.5706641674042,281.5706641674042,33572,teamehailu-head,192.168.2.160,281.5706641674042,1
