mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6667340796428426,1747292766,,False,1,f382d_00001,2025-05-15_07-06-06,49.206862926483154,49.206862926483154,37701,teamehailu-head,192.168.2.160,49.206862926483154,1
