mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.48759813170559657,1747260235,,False,1,3d602_00014,2025-05-14_22-03-55,285.1204333305359,285.1204333305359,33571,teamehailu-head,192.168.2.160,285.1204333305359,1
