mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.48759813170559657,1747261203,,False,1,3d602_00017,2025-05-14_22-20-03,905.7731645107269,905.7731645107269,33572,teamehailu-head,192.168.2.160,905.7731645107269,1
