accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.48759922342980794,1747250368,,False,1,c9228_00017,2025-05-14_19-19-28,446.53747177124023,446.53747177124023,35741,teame-worker2,192.168.2.232,446.53747177124023,1
