mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.48759813170559657,1747292813,,False,1,f382d_00002,2025-05-15_07-06-53,47.409810066223145,47.409810066223145,37701,teamehailu-head,192.168.2.160,47.409810066223145,1
