mean_accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9390803539116793,1747294109,,False,1,f382d_00015,2025-05-15_07-28-29,191.9672977924347,191.9672977924347,37673,teamehailu-head,192.168.2.160,191.9672977924347,1
